Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P62258,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:Q6WCQ1,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:Q92934,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:Q99759,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:Q9UBF8,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:37045861,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:7760835,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:8663231,IPI,UniProtKB:P22681,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:9092538,IPI,UniProtKB:P22681,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0019904,GO_REF:0000107,IEA,UniProtKB:P68254|ensembl:ENSMUSP00000123605,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0042802,PMID:17085597,IPI,UniProtKB:P27348,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0044325,GO_REF:0000107,IEA,UniProtKB:P68255|ensembl:ENSRNOP00000077932,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0071889,GO_REF:0000107,IEA,UniProtKB:P68255|ensembl:ENSRNOP00000077932,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0006605,GO_REF:0000107,IEA,UniProtKB:P68254|ensembl:ENSMUSP00000123605,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0007264,GO_REF:0000107,IEA,UniProtKB:P68254|ensembl:ENSMUSP00000123605,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0021762,PMID:22926577,HEP,,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20140103,UniProt,,,
YWHAQ,GO:0034766,GO_REF:0000107,IEA,UniProtKB:P68255|ensembl:ENSRNOP00000077932,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
YWHAQ,GO:0045892,PMID:15163635,IDA,,P,14-3-3 protein theta,,protein,NCBITaxon:9606,20080307,BHF-UCL,,,
YWHAQ,GO:0005737,PMID:15163635,IDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20080307,BHF-UCL,,,
YWHAQ,GO:0005829,Reactome:R-HSA-139899,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-139906,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-5632732,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-5632738,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-75016,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-9614423,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-9614562,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-9727919,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005829,Reactome:R-HSA-9729500,TAS,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20130528,Reactome,,,
YWHAQ,GO:0005925,PMID:21423176,HDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20140715,UniProt,CL:0000057,,
YWHAQ,GO:0016020,PMID:19946888,HDA,,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20140627,UniProt,,,
YWHAQ,GO:0045202,GO_REF:0000107,IEA,UniProtKB:P68255|ensembl:ENSRNOP00000077932,C,14-3-3 protein theta,,protein,NCBITaxon:9606,20240129,Ensembl,,,
