Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
HSP90AA1,GO:0032728,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20201103,UniProt,,,
HSP90AA1,GO:0042981,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20201103,UniProt,,,
HSP90AA1,GO:0002218,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20201103,UniProt,,,
HSP90AA1,GO:0002230,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20201103,UniProt,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20150622,AgBase,,,
HSP90AA1,GO:0030911,GO_REF:0000024,ISS,UniProtKB:P07900,F,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20041006,UniProt,,,
HSP90AA1,GO:0030235,GO_REF:0000024,ISS,UniProtKB:P07901,F,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20041006,UniProt,,,
HSP90AA1,GO:0045429,GO_REF:0000024,ISS,UniProtKB:P07901,P,Heat shock protein HSP 90-alpha,HSPCA,protein,NCBITaxon:9796,20041006,UniProt,,,
hsp90aa1.2,GO:0005634,GO_REF:0000024,ISS,UniProtKB:Q5DW65,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0005634,GO_REF:0000024,ISS,UniProtKB:Q5DW66,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0005634,GO_REF:0000024,ISS,UniProtKB:A0A060XFW6,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0005737,GO_REF:0000024,ISS,UniProtKB:A0A060XFW6,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0005737,GO_REF:0000024,ISS,UniProtKB:Q5DW65,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0005737,GO_REF:0000024,ISS,UniProtKB:Q5DW66,C,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0043627,GO_REF:0000024,ISS,UniProtKB:A0A060XFW6,P,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0043627,GO_REF:0000024,ISS,UniProtKB:Q5DW65,P,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
hsp90aa1.2,GO:0043627,GO_REF:0000024,ISS,UniProtKB:Q5DW66,P,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:8090,20150316,AgBase,UBERON:0002107,,
HSP90AA1,GO:0019901,PMID:8163010,IDA,,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150713,AgBase,GO:0051325,,
HSP90AA1,GO:0031072,PMID:8423808,IPI,UniProtKB:A0PA16,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20170221,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:9669,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:9669,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:9669,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:9669,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:9669,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:59894,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:59894,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:59894,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:59894,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:59894,20150622,AgBase,,,
HSP90AA1,GO:0051219,PMID:8423808,IPI,UniProtKB:G1TAF8,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9986,20170221,AgBase,,,
HSP90AA1,GO:0098586,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0005524,GO_REF:0000024,ISS,UniProtKB:P07900,F,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20161004,UniProt,,,
HSP90AA1,GO:0005739,GO_REF:0000024,ISS,UniProtKB:P07900,C,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0032728,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0042981,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0002218,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0002230,GO_REF:0000024,ISS,UniProtKB:P07900,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20201103,UniProt,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20150622,AgBase,,,
HSP90AA1,GO:0030911,GO_REF:0000024,ISS,UniProtKB:P07900,F,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20041006,UniProt,,,
HSP90AA1,GO:0030235,GO_REF:0000024,ISS,UniProtKB:P07901,F,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20041006,UniProt,,,
HSP90AA1,GO:0045429,GO_REF:0000024,ISS,UniProtKB:P07901,P,Heat shock protein HSP 90-alpha,HSP90A|HSPCA,protein,NCBITaxon:10029,20041006,UniProt,,,
HSP90AA1,GO:0005524,GO_REF:0000024,ISS,UniProtKB:P07900,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20161004,UniProt,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0019901,PMID:8163010,IDA,,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150713,AgBase,GO:0051325,,
HSP90AA1,GO:0031072,PMID:8423808,IPI,UniProtKB:A0PA16,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20170221,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:93934,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9598,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9555,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9555,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9555,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9555,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9555,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:43179,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:43179,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:43179,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:43179,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:43179,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9305,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9305,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9305,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9305,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9305,20150622,AgBase,,,
HSP90AA1,GO:0005524,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0016887,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0030235,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0030235,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0030911,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0031625,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0042803,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0042826,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0048156,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0051020,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0051082,GO_REF:0000002,IEA,InterPro:IPR001404|InterPro:IPR019805,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240408,InterPro,,,
HSP90AA1,GO:0070182,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0097110,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0097718,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR001404,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240408,InterPro,,,
HSP90AA1,GO:1990782,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,F,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0001934,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0002218,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0002230,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0006457,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0007004,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0031396,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0032273,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0032728,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0032880,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0034605,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0042981,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0045040,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0045429,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0045732,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0050821,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0051131,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0098586,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:1905323,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0005654,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0005739,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0005829,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0005829,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0042470,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0161,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240408,UniProt,,,
HSP90AA1,GO:0043025,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0044294,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0044295,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0048471,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0032991,GO_REF:0000107,IEA,UniProtKB:P07900|ensembl:ENSP00000216281,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0032991,GO_REF:0000107,IEA,UniProtKB:P07901|ensembl:ENSMUSP00000091921,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9823,20240129,Ensembl,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:10141,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:10141,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:10141,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:10141,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:10141,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:61853,20160318,AgBase,,,
HSP90AA1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:61853,20150622,AgBase,,,
HSP90AA1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:61853,20150620,AgBase,,,
HSP90AA1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:61853,20150622,AgBase,,,
HSP90AA1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein 90 alpha family class A member 1,,protein,NCBITaxon:61853,20150622,AgBase,,,
Hsp90aa1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HALALB_R04301|N329_06909,protein,NCBITaxon:8969,20160318,AgBase,,,
Hsp90aa1,GO:0009408,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HALALB_R04301|N329_06909,protein,NCBITaxon:8969,20150622,AgBase,,,
Hsp90aa1,GO:0009409,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,HALALB_R04301|N329_06909,protein,NCBITaxon:8969,20150620,AgBase,,,
Hsp90aa1,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HALALB_R04301|N329_06909,protein,NCBITaxon:8969,20150622,AgBase,,,
Hsp90aa1,GO:0005737,GO_REF:0000024,ISS,UniProtKB:P11501,C,Heat shock protein HSP 90-alpha,HALALB_R04301|N329_06909,protein,NCBITaxon:8969,20150622,AgBase,,,
HSP90AA1,GO:0046677,GO_REF:0000024,ISS,UniProtKB:P11501,P,Heat shock protein HSP 90-alpha,,protein,NCBITaxon:9258,20160318,AgBase,,,
