Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O43307,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O43598,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O43761,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O94844,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O95424,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O95498,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O95837,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P07225,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P09017,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P15169,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P15884,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P17936,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P18077,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P19440-3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P21728,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P26951,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P41218,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P43234,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P49821,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P51580,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P51884,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P52597,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P56693,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P60228,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P62805,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P62913-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P78318,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:P80192,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q01105-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q02363,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q03933-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q05CR2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q06547-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q06547-3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13033-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13072,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13322-4,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13573,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13586,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q14032,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q14141,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q14202,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q15027,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q15759,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q15776,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q15836,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q16342,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q16718,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q2M1J6,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q3YBM2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:Q3YEC7-3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
