Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5324632,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618073,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618080,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618085,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618098,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618099,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618105,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618107,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-5618110,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-844440,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-873951,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-874087,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-8852362,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-8936849,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-8937169,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9018785,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9678925,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9690534,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9705925,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9705926,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9706837,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9709831,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9709852,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9725855,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9725885,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9726509,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9726580,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0005829,Reactome:R-HSA-9726621,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130528,Reactome,,,
HSP90AB1,GO:0009986,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0310,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240408,UniProt,,,
HSP90AB1,GO:0016020,PMID:19946888,HDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20140627,UniProt,,,
HSP90AB1,GO:0034774,Reactome:R-HSA-6798748,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20160716,Reactome,,,
HSP90AB1,GO:0042470,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0161,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240408,UniProt,,,
HSP90AB1,GO:0043025,GO_REF:0000024,ISS,UniProtKB:P11499,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180305,ARUK-UCL,CL:0002608,,
HSP90AB1,GO:0044294,GO_REF:0000024,ISS,UniProtKB:P11499,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180305,ARUK-UCL,CL:0002608|GO:0031175|GO:0030010,,
HSP90AB1,GO:0044295,GO_REF:0000024,ISS,UniProtKB:P11499,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180305,ARUK-UCL,CL:0002608|GO:0031175|GO:0030010,,
HSP90AB1,GO:0048471,GO_REF:0000024,ISS,UniProtKB:P11499,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180305,ARUK-UCL,CL:0002608|GO:0043025,,
HSP90AB1,GO:0070062,PMID:20458337,HDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130829,UniProt,,,
HSP90AB1,GO:0070062,PMID:20458337,HDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20130829,UniProt,CL:0000639,,
HSP90AB1,GO:0070062,PMID:23533145,HDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20140714,UniProt,,,
HSP90AB1,GO:0120293,GO_REF:0000024,ISS,UniProtKB:Q6AZV1,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20210204,UniProt,,,
HSP90AB1,GO:1904813,Reactome:R-HSA-6800434,TAS,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20160716,Reactome,,,
HSP90AB1,GO:0032991,PMID:10543959,IMP,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170110,CAFA,,,
HSP90AB1,GO:0032991,PMID:10811660,IDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170110,CAFA,,,
HSP90AB1,GO:0032991,PMID:23349634,IDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170523,UniProt,,,
HSP90AB1,GO:0034751,PMID:15581363,IDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161014,UniProt,,,
HSP90AB1,GO:1990565,PMID:21855797,IDA,,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180829,ParkinsonsUK-UCL,,,
HSP90AB1,GO:0048471,GO_REF:0000033,IBA,PANTHER:PTN000163629|MGI:MGI:96247|FB:FBgn0001233|MGI:MGI:96250|WB:WBGene00000915|RGD:631409,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20180918,GO_Central,,,
HSP90AB1,GO:0034605,GO_REF:0000033,IBA,PANTHER:PTN000163629|WB:WBGene00000915|MGI:MGI:96250|MGI:MGI:96247|SGD:S000004798|CGD:CAL0000201062,P,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20210904,GO_Central,,,
HSP90AB1,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN000163629|RGD:1303075|RGD:631409|CGD:CAL0000201062|UniProtKB:P11501,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20220922,GO_Central,,,
HSP90AB1,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN000163629|UniProtKB:P07900|MGI:MGI:96250|UniProtKB:P40292|UniProtKB:P11501|dictyBase:DDB_G0267400|UniProtKB:P08238,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20230602,GO_Central,,,
HSP90AB1,GO:0032991,GO_REF:0000033,IBA,PANTHER:PTN000163629|FB:FBgn0001233|WB:WBGene00000915|UniProtKB:P08238|UniProtKB:P11501|RGD:631409|MGI:MGI:96247|UniProtKB:P07900|MGI:MGI:96250,C,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20231108,GO_Central,,,
HSP90AB1,GO:0097718,GO_REF:0000033,IBA,PANTHER:PTN000163632|UniProtKB:Q76LV2|UniProtKB:P08238|UniProtKB:P07900,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20200807,GO_Central,,,
HSP90AB1,GO:0006457,GO_REF:0000033,IBA,PANTHER:PTN000163527|WB:WBGene00000915|PomBase:SPAC926.04c|CGD:CAL0000201062|UniProtKB:P0A6Z3|UniProtKB:P55737|MGI:MGI:96250|MGI:MGI:96247|UniProtKB:P27323|SGD:S000004798|SGD:S000006161,P,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20220922,GO_Central,,,
HSP90AB1,GO:0005524,GO_REF:0000033,IBA,PANTHER:PTN000163632|UniProtKB:P07900|RGD:1303075|RGD:631409|UniProtKB:P08238,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20200807,GO_Central,,,
HSP90AB1,GO:0051082,GO_REF:0000033,IBA,PANTHER:PTN000163527|PomBase:SPAC926.04c|FB:FBgn0001233|SGD:S000004798|SGD:S000006161,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20190111,GO_Central,,,
HSP90AB1,GO:0050821,GO_REF:0000033,IBA,PANTHER:PTN000163629|WB:WBGene00000915|UniProtKB:P07900|UniProtKB:P11501|dictyBase:DDB_G0267400|UniProtKB:P55737,P,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20220922,GO_Central,,,
HSP90AB1,GO:0003725,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0005524,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0016887,GO_REF:0000002,IEA,InterPro:IPR001404,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240408,InterPro,,,
HSP90AB1,GO:0019887,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0019901,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0031072,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0031625,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0042277,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0042803,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0042826,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0043008,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0048156,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0051082,GO_REF:0000002,IEA,InterPro:IPR001404|InterPro:IPR019805,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240408,InterPro,,,
HSP90AB1,GO:0070182,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0097718,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR001404,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240408,InterPro,,,
HSP90AB1,GO:1990226,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,F,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0001890,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0006457,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0007004,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0019062,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0030511,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0031396,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0032435,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0034605,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0043066,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0045597,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0051131,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0051726,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0071353,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0097435,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:1905323,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:2000010,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,P,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0005576,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0005829,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0042470,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0161,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240408,UniProt,,,
HSP90AB1,GO:0043025,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0044294,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0044295,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0048471,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0120293,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0542,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240408,UniProt,,,
HSP90AB1,GO:0008180,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0034751,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:1990565,GO_REF:0000107,IEA,UniProtKB:P08238|ensembl:ENSP00000360709,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:1990565,GO_REF:0000107,IEA,UniProtKB:P11499|ensembl:ENSMUSP00000024739,C,Heat shock protein HSP 90-beta,,protein,NCBITaxon:9615,20240129,Ensembl,,,
HSP90AB1,GO:0005524,GO_REF:0000043,IEA,UniProtKB-KW:KW-0067,F,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:9031,20240408,UniProt,,,
HSP90AB1,GO:0016887,GO_REF:0000002,IEA,InterPro:IPR001404,F,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:9031,20240408,InterPro,,,
HSP90AB1,GO:0051082,GO_REF:0000002,IEA,InterPro:IPR001404,F,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:9031,20240408,InterPro,,,
HSP90AB1,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR001404,F,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:9031,20240408,InterPro,,,
HSP90AB1,GO:0006457,GO_REF:0000002,IEA,InterPro:IPR001404,P,Histidine kinase/HSP90-like ATPase domain-containing protein,,protein,NCBITaxon:9031,20240408,InterPro,,,
HSP90AB1,GO:0034605,GO_REF:0000033,IBA,PANTHER:PTN000163629|WB:WBGene00000915|MGI:MGI:96250|MGI:MGI:96247|SGD:S000004798|CGD:CAL0000201062,P,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20210904,GO_Central,,,
HSP90AB1,GO:0032991,GO_REF:0000033,IBA,PANTHER:PTN000163629|FB:FBgn0001233|WB:WBGene00000915|UniProtKB:P08238|UniProtKB:P11501|RGD:631409|MGI:MGI:96247|UniProtKB:P07900|MGI:MGI:96250,C,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20231108,GO_Central,,,
HSP90AB1,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN000163629|UniProtKB:P07900|MGI:MGI:96250|UniProtKB:P40292|UniProtKB:P11501|dictyBase:DDB_G0267400|UniProtKB:P08238,C,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20230602,GO_Central,,,
HSP90AB1,GO:0005524,GO_REF:0000033,IBA,PANTHER:PTN000163632|UniProtKB:P07900|RGD:1303075|RGD:631409|UniProtKB:P08238,F,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20200807,GO_Central,,,
HSP90AB1,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN000163629|RGD:1303075|RGD:631409|CGD:CAL0000201062|UniProtKB:P11501,C,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20220922,GO_Central,,,
HSP90AB1,GO:0051082,GO_REF:0000033,IBA,PANTHER:PTN000163527|PomBase:SPAC926.04c|FB:FBgn0001233|SGD:S000004798|SGD:S000006161,F,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20190111,GO_Central,,,
HSP90AB1,GO:0050821,GO_REF:0000033,IBA,PANTHER:PTN000163629|WB:WBGene00000915|UniProtKB:P07900|UniProtKB:P11501|dictyBase:DDB_G0267400|UniProtKB:P55737,P,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20220922,GO_Central,,,
HSP90AB1,GO:0048471,GO_REF:0000033,IBA,PANTHER:PTN000163629|MGI:MGI:96247|FB:FBgn0001233|MGI:MGI:96250|WB:WBGene00000915|RGD:631409,C,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20180918,GO_Central,,,
HSP90AB1,GO:0097718,GO_REF:0000033,IBA,PANTHER:PTN000163632|UniProtKB:Q76LV2|UniProtKB:P08238|UniProtKB:P07900,F,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20200807,GO_Central,,,
HSP90AB1,GO:0006457,GO_REF:0000033,IBA,PANTHER:PTN000163527|WB:WBGene00000915|PomBase:SPAC926.04c|CGD:CAL0000201062|UniProtKB:P0A6Z3|UniProtKB:P55737|MGI:MGI:96250|MGI:MGI:96247|UniProtKB:P27323|SGD:S000004798|SGD:S000006161,P,Heat shock cognate protein HSP 90-beta,UniProtKB:F1NC33|PTN008323780,protein,NCBITaxon:9031,20220922,GO_Central,,,
HSP90AB1,GO:0016887,GO_REF:0000002,IEA,InterPro:IPR001404,F,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20240408,InterPro,,,
HSP90AB1,GO:0046983,GO_REF:0000024,ISS,UniProtKB:P08238,F,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20170224,UniProt,,,
HSP90AB1,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR001404,F,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20240408,InterPro,,,
HSP90AB1,GO:0141069,GO_REF:0000024,ISS,UniProtKB:P08238,F,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20240304,UniProt,,,
HSP90AB1,GO:0030511,GO_REF:0000024,ISS,UniProtKB:P08238,P,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20170224,UniProt,,,
HSP90AB1,GO:0032435,GO_REF:0000024,ISS,UniProtKB:P08238,P,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20170224,UniProt,,,
HSP90AB1,GO:0051726,GO_REF:0000024,ISS,UniProtKB:P08238,P,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20170224,UniProt,,,
HSP90AB1,GO:0005576,GO_REF:0000024,ISS,UniProtKB:P08238,C,Heat shock protein HSP 90-beta,HSPC3|HSPCB,protein,NCBITaxon:9913,20170224,UniProt,,,
